localidad,anio,estacion,ciclo_hidrologico,hora_dia,primary_category,promedio_clips_hora
QUISTOCOCHA,2025,Spring,Vaciante,20,Anthropogenic,84.5
QUISTOCOCHA,2025,Spring,Vaciante,20,Bird,4.0
QUISTOCOCHA,2025,Spring,Vaciante,20,Insect,109.0
QUISTOCOCHA,2025,Spring,Vaciante,21,Anthropogenic,39.5
QUISTOCOCHA,2025,Spring,Vaciante,21,Bird,4.5
QUISTOCOCHA,2025,Spring,Vaciante,21,Insect,132.0
QUISTOCOCHA,2025,Spring,Vaciante,22,Anthropogenic,32.5
QUISTOCOCHA,2025,Spring,Vaciante,22,Bird,5.0
QUISTOCOCHA,2025,Spring,Vaciante,22,Insect,141.5
QUISTOCOCHA,2025,Spring,Vaciante,22,Mammal,3.5
QUISTOCOCHA,2025,Spring,Vaciante,23,Anthropogenic,41.5
QUISTOCOCHA,2025,Spring,Vaciante,23,Bird,5.5
QUISTOCOCHA,2025,Spring,Vaciante,23,Insect,151.5
QUISTOCOCHA,2025,Spring,Vaciante,23,Mammal,2.0
QUISTOCOCHA,2025,Winter,Vaciante,0,Amphibian,0.25
QUISTOCOCHA,2025,Winter,Vaciante,0,Anthropogenic,0.63
QUISTOCOCHA,2025,Winter,Vaciante,0,Insect,8.5
QUISTOCOCHA,2025,Winter,Vaciante,1,Amphibian,0.25
QUISTOCOCHA,2025,Winter,Vaciante,1,Anthropogenic,2.25
QUISTOCOCHA,2025,Winter,Vaciante,1,Insect,3.63
QUISTOCOCHA,2025,Winter,Vaciante,2,Amphibian,0.13
QUISTOCOCHA,2025,Winter,Vaciante,2,Anthropogenic,2.63
QUISTOCOCHA,2025,Winter,Vaciante,2,Bird,0.13
QUISTOCOCHA,2025,Winter,Vaciante,2,Insect,6.63
QUISTOCOCHA,2025,Winter,Vaciante,3,Amphibian,0.13
QUISTOCOCHA,2025,Winter,Vaciante,3,Anthropogenic,1.25
QUISTOCOCHA,2025,Winter,Vaciante,3,Bird,0.13
QUISTOCOCHA,2025,Winter,Vaciante,3,Insect,7.38
QUISTOCOCHA,2025,Winter,Vaciante,4,Anthropogenic,0.5
QUISTOCOCHA,2025,Winter,Vaciante,4,Bird,0.38
QUISTOCOCHA,2025,Winter,Vaciante,4,Insect,8.75
QUISTOCOCHA,2025,Winter,Vaciante,4,Mammal,0.13
QUISTOCOCHA,2025,Winter,Vaciante,5,Anthropogenic,2.5
QUISTOCOCHA,2025,Winter,Vaciante,5,Bird,0.13
QUISTOCOCHA,2025,Winter,Vaciante,5,Insect,5.13
QUISTOCOCHA,2025,Winter,Vaciante,6,Anthropogenic,4.0
QUISTOCOCHA,2025,Winter,Vaciante,6,Bird,3.13
QUISTOCOCHA,2025,Winter,Vaciante,6,Insect,1.38
QUISTOCOCHA,2025,Winter,Vaciante,7,Anthropogenic,6.63
QUISTOCOCHA,2025,Winter,Vaciante,7,Bird,1.0
QUISTOCOCHA,2025,Winter,Vaciante,7,Insect,0.88
QUISTOCOCHA,2025,Winter,Vaciante,8,Amphibian,0.13
QUISTOCOCHA,2025,Winter,Vaciante,8,Anthropogenic,2.5
QUISTOCOCHA,2025,Winter,Vaciante,8,Bird,1.25
QUISTOCOCHA,2025,Winter,Vaciante,8,Insect,1.25
QUISTOCOCHA,2025,Winter,Vaciante,9,Anthropogenic,1.13
QUISTOCOCHA,2025,Winter,Vaciante,9,Bird,1.0
QUISTOCOCHA,2025,Winter,Vaciante,9,Insect,0.88
QUISTOCOCHA,2025,Winter,Vaciante,10,Anthropogenic,0.75
QUISTOCOCHA,2025,Winter,Vaciante,10,Insect,0.5
QUISTOCOCHA,2025,Winter,Vaciante,11,Anthropogenic,0.5
QUISTOCOCHA,2025,Winter,Vaciante,11,Bird,0.5
QUISTOCOCHA,2025,Winter,Vaciante,11,Insect,0.13
QUISTOCOCHA,2025,Winter,Vaciante,12,Anthropogenic,0.25
QUISTOCOCHA,2025,Winter,Vaciante,12,Bird,0.25
QUISTOCOCHA,2025,Winter,Vaciante,12,Insect,0.13
QUISTOCOCHA,2025,Winter,Vaciante,13,Anthropogenic,1.5
QUISTOCOCHA,2025,Winter,Vaciante,13,Bird,1.13
QUISTOCOCHA,2025,Winter,Vaciante,13,Insect,1.63
QUISTOCOCHA,2025,Winter,Vaciante,13,Mammal,0.25
QUISTOCOCHA,2025,Winter,Vaciante,14,Anthropogenic,2.13
QUISTOCOCHA,2025,Winter,Vaciante,14,Bird,0.38
QUISTOCOCHA,2025,Winter,Vaciante,14,Insect,6.38
QUISTOCOCHA,2025,Winter,Vaciante,14,Mammal,0.13
QUISTOCOCHA,2025,Winter,Vaciante,15,Amphibian,0.13
QUISTOCOCHA,2025,Winter,Vaciante,15,Anthropogenic,2.63
QUISTOCOCHA,2025,Winter,Vaciante,15,Bird,0.38
QUISTOCOCHA,2025,Winter,Vaciante,15,Insect,2.13
QUISTOCOCHA,2025,Winter,Vaciante,16,Anthropogenic,1.25
QUISTOCOCHA,2025,Winter,Vaciante,16,Bird,0.88
QUISTOCOCHA,2025,Winter,Vaciante,16,Insect,6.5
QUISTOCOCHA,2025,Winter,Vaciante,17,Amphibian,0.13
QUISTOCOCHA,2025,Winter,Vaciante,17,Anthropogenic,2.63
QUISTOCOCHA,2025,Winter,Vaciante,17,Bird,0.13
QUISTOCOCHA,2025,Winter,Vaciante,17,Insect,0.13
QUISTOCOCHA,2025,Winter,Vaciante,18,Amphibian,1.25
QUISTOCOCHA,2025,Winter,Vaciante,18,Anthropogenic,2.25
QUISTOCOCHA,2025,Winter,Vaciante,18,Bird,0.25
QUISTOCOCHA,2025,Winter,Vaciante,18,Insect,2.13
QUISTOCOCHA,2025,Winter,Vaciante,19,Anthropogenic,1.0
QUISTOCOCHA,2025,Winter,Vaciante,19,Insect,7.13
QUISTOCOCHA,2025,Winter,Vaciante,19,Mammal,0.13
QUISTOCOCHA,2025,Winter,Vaciante,20,Anthropogenic,1.25
QUISTOCOCHA,2025,Winter,Vaciante,20,Bird,0.25
QUISTOCOCHA,2025,Winter,Vaciante,20,Insect,5.13
QUISTOCOCHA,2025,Winter,Vaciante,21,Anthropogenic,1.75
QUISTOCOCHA,2025,Winter,Vaciante,21,Insect,7.5
QUISTOCOCHA,2025,Winter,Vaciante,22,Anthropogenic,1.13
QUISTOCOCHA,2025,Winter,Vaciante,22,Bird,0.13
QUISTOCOCHA,2025,Winter,Vaciante,22,Insect,7.5
QUISTOCOCHA,2025,Winter,Vaciante,23,Amphibian,0.13
QUISTOCOCHA,2025,Winter,Vaciante,23,Anthropogenic,3.25
QUISTOCOCHA,2025,Winter,Vaciante,23,Bird,0.25
QUISTOCOCHA,2025,Winter,Vaciante,23,Insect,3.88
SAN LUCAS,2023,Spring,Creciente,11,Anthropogenic,10.0
SAN LUCAS,2023,Spring,Creciente,11,Bird,2.0
SAN LUCAS,2023,Spring,Creciente,11,Insect,27.0
SAN LUCAS,2023,Spring,Creciente,12,Anthropogenic,133.0
SAN LUCAS,2023,Spring,Creciente,12,Bird,101.0
SAN LUCAS,2023,Spring,Creciente,12,Insect,74.0
SAN LUCAS,2023,Spring,Creciente,13,Anthropogenic,223.0
SAN LUCAS,2023,Spring,Creciente,13,Bird,18.0
SAN LUCAS,2023,Spring,Creciente,13,Insect,45.0
SAN LUCAS,2023,Spring,Creciente,14,Amphibian,20.0
SAN LUCAS,2023,Spring,Creciente,14,Anthropogenic,276.0
SAN LUCAS,2023,Spring,Creciente,14,Bird,17.0
SAN LUCAS,2023,Spring,Creciente,14,Insect,49.0
SAN LUCAS,2023,Spring,Creciente,15,Amphibian,36.0
SAN LUCAS,2023,Spring,Creciente,15,Anthropogenic,226.0
SAN LUCAS,2023,Spring,Creciente,15,Bird,8.0
SAN LUCAS,2023,Spring,Creciente,15,Insect,68.0
SAN LUCAS,2023,Spring,Creciente,15,Mammal,4.0
SAN LUCAS,2023,Spring,Creciente,16,Amphibian,19.0
SAN LUCAS,2023,Spring,Creciente,16,Anthropogenic,156.0
SAN LUCAS,2023,Spring,Creciente,16,Bird,101.0
SAN LUCAS,2023,Spring,Creciente,16,Insect,63.0
SAN LUCAS,2023,Spring,Creciente,16,Mammal,1.0
SAN LUCAS,2023,Spring,Creciente,17,Amphibian,13.0
SAN LUCAS,2023,Spring,Creciente,17,Anthropogenic,133.0
SAN LUCAS,2023,Spring,Creciente,17,Bird,113.0
SAN LUCAS,2023,Spring,Creciente,17,Insect,109.0
SAN LUCAS,2023,Spring,Creciente,18,Amphibian,34.0
SAN LUCAS,2023,Spring,Creciente,18,Anthropogenic,62.0
SAN LUCAS,2023,Spring,Creciente,18,Bird,21.0
SAN LUCAS,2023,Spring,Creciente,18,Insect,214.0
SAN LUCAS,2023,Spring,Creciente,18,Mammal,3.0
SAN LUCAS,2023,Spring,Creciente,19,Amphibian,1.0
SAN LUCAS,2023,Spring,Creciente,19,Anthropogenic,65.0
SAN LUCAS,2023,Spring,Creciente,19,Bird,1.0
SAN LUCAS,2023,Spring,Creciente,19,Insect,189.0
SAN LUCAS,2023,Spring,Creciente,20,Amphibian,5.0
SAN LUCAS,2023,Spring,Creciente,20,Anthropogenic,139.0
SAN LUCAS,2023,Spring,Creciente,20,Bird,17.0
SAN LUCAS,2023,Spring,Creciente,20,Insect,180.0
SAN LUCAS,2023,Spring,Creciente,20,Mammal,3.0
SAN LUCAS,2023,Spring,Creciente,21,Amphibian,3.0
SAN LUCAS,2023,Spring,Creciente,21,Anthropogenic,111.0
SAN LUCAS,2023,Spring,Creciente,21,Bird,13.0
SAN LUCAS,2023,Spring,Creciente,21,Insect,187.0
SAN LUCAS,2023,Spring,Creciente,22,Amphibian,7.0
SAN LUCAS,2023,Spring,Creciente,22,Anthropogenic,86.0
SAN LUCAS,2023,Spring,Creciente,22,Bird,36.0
SAN LUCAS,2023,Spring,Creciente,22,Insect,177.0
SAN LUCAS,2023,Spring,Creciente,22,Mammal,1.0
SAN LUCAS,2023,Spring,Creciente,23,Amphibian,2.0
SAN LUCAS,2023,Spring,Creciente,23,Anthropogenic,167.0
SAN LUCAS,2023,Spring,Creciente,23,Insect,104.0
SAN LUCAS,2023,Summer,Creciente,0,Amphibian,6.67
SAN LUCAS,2023,Summer,Creciente,0,Anthropogenic,89.0
SAN LUCAS,2023,Summer,Creciente,0,Bird,12.5
SAN LUCAS,2023,Summer,Creciente,0,Insect,158.17
SAN LUCAS,2023,Summer,Creciente,0,Mammal,0.33
SAN LUCAS,2023,Summer,Creciente,1,Amphibian,2.17
SAN LUCAS,2023,Summer,Creciente,1,Anthropogenic,57.0
SAN LUCAS,2023,Summer,Creciente,1,Bird,14.83
SAN LUCAS,2023,Summer,Creciente,1,Insect,138.33
SAN LUCAS,2023,Summer,Creciente,1,Mammal,1.0
SAN LUCAS,2023,Summer,Creciente,2,Amphibian,0.5
SAN LUCAS,2023,Summer,Creciente,2,Anthropogenic,61.67
SAN LUCAS,2023,Summer,Creciente,2,Bird,19.33
SAN LUCAS,2023,Summer,Creciente,2,Insect,135.5
SAN LUCAS,2023,Summer,Creciente,2,Mammal,0.83
SAN LUCAS,2023,Summer,Creciente,3,Amphibian,0.33
SAN LUCAS,2023,Summer,Creciente,3,Anthropogenic,34.17
SAN LUCAS,2023,Summer,Creciente,3,Bird,25.83
SAN LUCAS,2023,Summer,Creciente,3,Insect,148.83
SAN LUCAS,2023,Summer,Creciente,3,Mammal,0.33
SAN LUCAS,2023,Summer,Creciente,4,Amphibian,7.67
SAN LUCAS,2023,Summer,Creciente,4,Anthropogenic,37.33
SAN LUCAS,2023,Summer,Creciente,4,Bird,26.0
SAN LUCAS,2023,Summer,Creciente,4,Insect,165.17
SAN LUCAS,2023,Summer,Creciente,4,Mammal,1.33
SAN LUCAS,2023,Summer,Creciente,5,Amphibian,30.83
SAN LUCAS,2023,Summer,Creciente,5,Anthropogenic,58.0
SAN LUCAS,2023,Summer,Creciente,5,Bird,41.83
SAN LUCAS,2023,Summer,Creciente,5,Insect,167.83
SAN LUCAS,2023,Summer,Creciente,5,Mammal,2.0
SAN LUCAS,2023,Summer,Creciente,6,Amphibian,5.83
SAN LUCAS,2023,Summer,Creciente,6,Anthropogenic,51.33
SAN LUCAS,2023,Summer,Creciente,6,Bird,156.5
SAN LUCAS,2023,Summer,Creciente,6,Insect,81.17
SAN LUCAS,2023,Summer,Creciente,6,Mammal,1.0
SAN LUCAS,2023,Summer,Creciente,7,Amphibian,0.67
SAN LUCAS,2023,Summer,Creciente,7,Anthropogenic,93.33
SAN LUCAS,2023,Summer,Creciente,7,Bird,117.17
SAN LUCAS,2023,Summer,Creciente,7,Insect,76.67
SAN LUCAS,2023,Summer,Creciente,7,Mammal,3.0
SAN LUCAS,2023,Summer,Creciente,8,Amphibian,1.33
SAN LUCAS,2023,Summer,Creciente,8,Anthropogenic,95.67
SAN LUCAS,2023,Summer,Creciente,8,Bird,77.83
SAN LUCAS,2023,Summer,Creciente,8,Insect,61.5
SAN LUCAS,2023,Summer,Creciente,8,Mammal,1.17
SAN LUCAS,2023,Summer,Creciente,9,Anthropogenic,93.0
SAN LUCAS,2023,Summer,Creciente,9,Bird,50.5
SAN LUCAS,2023,Summer,Creciente,9,Insect,61.5
SAN LUCAS,2023,Summer,Creciente,9,Mammal,1.17
SAN LUCAS,2023,Summer,Creciente,10,Amphibian,0.67
SAN LUCAS,2023,Summer,Creciente,10,Anthropogenic,83.67
SAN LUCAS,2023,Summer,Creciente,10,Bird,52.17
SAN LUCAS,2023,Summer,Creciente,10,Insect,37.83
SAN LUCAS,2023,Summer,Creciente,10,Mammal,0.83
SAN LUCAS,2023,Summer,Creciente,11,Amphibian,0.5
SAN LUCAS,2023,Summer,Creciente,11,Anthropogenic,89.67
SAN LUCAS,2023,Summer,Creciente,11,Bird,81.83
SAN LUCAS,2023,Summer,Creciente,11,Insect,59.83
SAN LUCAS,2023,Summer,Creciente,11,Mammal,1.33
SAN LUCAS,2023,Summer,Creciente,12,Amphibian,0.17
SAN LUCAS,2023,Summer,Creciente,12,Anthropogenic,117.83
SAN LUCAS,2023,Summer,Creciente,12,Bird,63.33
SAN LUCAS,2023,Summer,Creciente,12,Insect,64.83
SAN LUCAS,2023,Summer,Creciente,12,Mammal,1.33
SAN LUCAS,2023,Summer,Creciente,13,Anthropogenic,106.83
SAN LUCAS,2023,Summer,Creciente,13,Bird,49.33
SAN LUCAS,2023,Summer,Creciente,13,Insect,42.0
SAN LUCAS,2023,Summer,Creciente,13,Mammal,4.83
SAN LUCAS,2023,Summer,Creciente,14,Amphibian,0.33
SAN LUCAS,2023,Summer,Creciente,14,Anthropogenic,118.33
SAN LUCAS,2023,Summer,Creciente,14,Bird,43.17
SAN LUCAS,2023,Summer,Creciente,14,Insect,63.33
SAN LUCAS,2023,Summer,Creciente,14,Mammal,0.5
SAN LUCAS,2023,Summer,Creciente,15,Amphibian,7.0
SAN LUCAS,2023,Summer,Creciente,15,Anthropogenic,93.0
SAN LUCAS,2023,Summer,Creciente,15,Bird,52.83
SAN LUCAS,2023,Summer,Creciente,15,Insect,87.5
SAN LUCAS,2023,Summer,Creciente,15,Mammal,1.67
SAN LUCAS,2023,Summer,Creciente,16,Amphibian,36.33
SAN LUCAS,2023,Summer,Creciente,16,Anthropogenic,69.67
SAN LUCAS,2023,Summer,Creciente,16,Bird,72.0
SAN LUCAS,2023,Summer,Creciente,16,Insect,75.17
SAN LUCAS,2023,Summer,Creciente,16,Mammal,0.33
SAN LUCAS,2023,Summer,Creciente,17,Amphibian,33.0
SAN LUCAS,2023,Summer,Creciente,17,Anthropogenic,84.83
SAN LUCAS,2023,Summer,Creciente,17,Bird,66.83
SAN LUCAS,2023,Summer,Creciente,17,Insect,80.0
SAN LUCAS,2023,Summer,Creciente,17,Mammal,4.33
SAN LUCAS,2023,Summer,Creciente,18,Amphibian,22.33
SAN LUCAS,2023,Summer,Creciente,18,Anthropogenic,100.5
SAN LUCAS,2023,Summer,Creciente,18,Bird,8.17
SAN LUCAS,2023,Summer,Creciente,18,Insect,89.0
SAN LUCAS,2023,Summer,Creciente,18,Mammal,0.83
SAN LUCAS,2023,Summer,Creciente,19,Amphibian,0.83
SAN LUCAS,2023,Summer,Creciente,19,Anthropogenic,67.67
SAN LUCAS,2023,Summer,Creciente,19,Bird,1.0
SAN LUCAS,2023,Summer,Creciente,19,Insect,175.17
SAN LUCAS,2023,Summer,Creciente,19,Mammal,0.83
SAN LUCAS,2023,Summer,Creciente,20,Amphibian,3.17
SAN LUCAS,2023,Summer,Creciente,20,Anthropogenic,101.67
SAN LUCAS,2023,Summer,Creciente,20,Bird,3.17
SAN LUCAS,2023,Summer,Creciente,20,Insect,145.17
SAN LUCAS,2023,Summer,Creciente,20,Mammal,0.67
SAN LUCAS,2023,Summer,Creciente,21,Amphibian,8.0
SAN LUCAS,2023,Summer,Creciente,21,Anthropogenic,94.5
SAN LUCAS,2023,Summer,Creciente,21,Bird,1.0
SAN LUCAS,2023,Summer,Creciente,21,Insect,123.17
SAN LUCAS,2023,Summer,Creciente,22,Amphibian,8.0
SAN LUCAS,2023,Summer,Creciente,22,Anthropogenic,70.67
SAN LUCAS,2023,Summer,Creciente,22,Bird,3.5
SAN LUCAS,2023,Summer,Creciente,22,Insect,133.0
SAN LUCAS,2023,Summer,Creciente,23,Amphibian,4.17
SAN LUCAS,2023,Summer,Creciente,23,Anthropogenic,73.0
SAN LUCAS,2023,Summer,Creciente,23,Bird,7.67
SAN LUCAS,2023,Summer,Creciente,23,Insect,131.0
SAN LUCAS,2023,Summer,Creciente,23,Mammal,4.33
SAN LUCAS,2023,Winter,Vaciante,0,Amphibian,4.91
SAN LUCAS,2023,Winter,Vaciante,0,Anthropogenic,13.18
SAN LUCAS,2023,Winter,Vaciante,0,Bird,7.36
SAN LUCAS,2023,Winter,Vaciante,0,Insect,144.45
SAN LUCAS,2023,Winter,Vaciante,0,Mammal,0.45
SAN LUCAS,2023,Winter,Vaciante,1,Amphibian,1.27
SAN LUCAS,2023,Winter,Vaciante,1,Anthropogenic,18.18
SAN LUCAS,2023,Winter,Vaciante,1,Bird,9.91
SAN LUCAS,2023,Winter,Vaciante,1,Insect,126.64
SAN LUCAS,2023,Winter,Vaciante,1,Mammal,0.18
SAN LUCAS,2023,Winter,Vaciante,2,Amphibian,1.09
SAN LUCAS,2023,Winter,Vaciante,2,Anthropogenic,11.0
SAN LUCAS,2023,Winter,Vaciante,2,Bird,13.09
SAN LUCAS,2023,Winter,Vaciante,2,Insect,123.91
SAN LUCAS,2023,Winter,Vaciante,3,Amphibian,2.0
SAN LUCAS,2023,Winter,Vaciante,3,Anthropogenic,14.45
SAN LUCAS,2023,Winter,Vaciante,3,Bird,7.64
SAN LUCAS,2023,Winter,Vaciante,3,Insect,119.73
SAN LUCAS,2023,Winter,Vaciante,3,Mammal,0.27
SAN LUCAS,2023,Winter,Vaciante,4,Amphibian,3.27
SAN LUCAS,2023,Winter,Vaciante,4,Anthropogenic,26.55
SAN LUCAS,2023,Winter,Vaciante,4,Bird,8.36
SAN LUCAS,2023,Winter,Vaciante,4,Insect,107.18
SAN LUCAS,2023,Winter,Vaciante,5,Amphibian,3.09
SAN LUCAS,2023,Winter,Vaciante,5,Anthropogenic,11.91
SAN LUCAS,2023,Winter,Vaciante,5,Bird,49.36
SAN LUCAS,2023,Winter,Vaciante,5,Insect,125.55
SAN LUCAS,2023,Winter,Vaciante,5,Mammal,0.55
SAN LUCAS,2023,Winter,Vaciante,6,Amphibian,1.45
SAN LUCAS,2023,Winter,Vaciante,6,Anthropogenic,9.73
SAN LUCAS,2023,Winter,Vaciante,6,Bird,118.09
SAN LUCAS,2023,Winter,Vaciante,6,Insect,71.73
SAN LUCAS,2023,Winter,Vaciante,6,Mammal,0.36
SAN LUCAS,2023,Winter,Vaciante,7,Amphibian,1.09
SAN LUCAS,2023,Winter,Vaciante,7,Anthropogenic,33.45
SAN LUCAS,2023,Winter,Vaciante,7,Bird,68.91
SAN LUCAS,2023,Winter,Vaciante,7,Insect,94.0
SAN LUCAS,2023,Winter,Vaciante,7,Mammal,0.18
SAN LUCAS,2023,Winter,Vaciante,8,Amphibian,0.36
SAN LUCAS,2023,Winter,Vaciante,8,Anthropogenic,34.91
SAN LUCAS,2023,Winter,Vaciante,8,Bird,88.91
SAN LUCAS,2023,Winter,Vaciante,8,Insect,58.0
SAN LUCAS,2023,Winter,Vaciante,8,Mammal,0.45
SAN LUCAS,2023,Winter,Vaciante,9,Amphibian,1.09
SAN LUCAS,2023,Winter,Vaciante,9,Anthropogenic,40.73
SAN LUCAS,2023,Winter,Vaciante,9,Bird,74.0
SAN LUCAS,2023,Winter,Vaciante,9,Insect,44.91
SAN LUCAS,2023,Winter,Vaciante,9,Mammal,1.36
SAN LUCAS,2023,Winter,Vaciante,10,Amphibian,0.27
SAN LUCAS,2023,Winter,Vaciante,10,Anthropogenic,38.55
SAN LUCAS,2023,Winter,Vaciante,10,Bird,78.73
SAN LUCAS,2023,Winter,Vaciante,10,Insect,48.64
SAN LUCAS,2023,Winter,Vaciante,10,Mammal,0.55
SAN LUCAS,2023,Winter,Vaciante,11,Amphibian,0.09
SAN LUCAS,2023,Winter,Vaciante,11,Anthropogenic,32.64
SAN LUCAS,2023,Winter,Vaciante,11,Bird,69.09
SAN LUCAS,2023,Winter,Vaciante,11,Insect,32.91
SAN LUCAS,2023,Winter,Vaciante,11,Mammal,0.45
SAN LUCAS,2023,Winter,Vaciante,12,Amphibian,0.27
SAN LUCAS,2023,Winter,Vaciante,12,Anthropogenic,24.64
SAN LUCAS,2023,Winter,Vaciante,12,Bird,72.36
SAN LUCAS,2023,Winter,Vaciante,12,Insect,34.09
SAN LUCAS,2023,Winter,Vaciante,12,Mammal,0.73
SAN LUCAS,2023,Winter,Vaciante,13,Amphibian,1.09
SAN LUCAS,2023,Winter,Vaciante,13,Anthropogenic,32.45
SAN LUCAS,2023,Winter,Vaciante,13,Bird,38.36
SAN LUCAS,2023,Winter,Vaciante,13,Insect,45.0
SAN LUCAS,2023,Winter,Vaciante,13,Mammal,1.36
SAN LUCAS,2023,Winter,Vaciante,14,Amphibian,7.09
SAN LUCAS,2023,Winter,Vaciante,14,Anthropogenic,32.55
SAN LUCAS,2023,Winter,Vaciante,14,Bird,28.82
SAN LUCAS,2023,Winter,Vaciante,14,Insect,58.0
SAN LUCAS,2023,Winter,Vaciante,14,Mammal,0.73
SAN LUCAS,2023,Winter,Vaciante,15,Amphibian,12.55
SAN LUCAS,2023,Winter,Vaciante,15,Anthropogenic,32.64
SAN LUCAS,2023,Winter,Vaciante,15,Bird,37.82
SAN LUCAS,2023,Winter,Vaciante,15,Insect,83.64
SAN LUCAS,2023,Winter,Vaciante,15,Mammal,2.0
SAN LUCAS,2023,Winter,Vaciante,16,Amphibian,10.18
SAN LUCAS,2023,Winter,Vaciante,16,Anthropogenic,32.27
SAN LUCAS,2023,Winter,Vaciante,16,Bird,35.27
SAN LUCAS,2023,Winter,Vaciante,16,Insect,107.82
SAN LUCAS,2023,Winter,Vaciante,16,Mammal,0.64
SAN LUCAS,2023,Winter,Vaciante,17,Amphibian,5.64
SAN LUCAS,2023,Winter,Vaciante,17,Anthropogenic,31.82
SAN LUCAS,2023,Winter,Vaciante,17,Bird,17.27
SAN LUCAS,2023,Winter,Vaciante,17,Insect,133.55
SAN LUCAS,2023,Winter,Vaciante,17,Mammal,1.0
SAN LUCAS,2023,Winter,Vaciante,18,Amphibian,7.64
SAN LUCAS,2023,Winter,Vaciante,18,Anthropogenic,32.0
SAN LUCAS,2023,Winter,Vaciante,18,Bird,2.82
SAN LUCAS,2023,Winter,Vaciante,18,Insect,165.0
SAN LUCAS,2023,Winter,Vaciante,19,Amphibian,18.27
SAN LUCAS,2023,Winter,Vaciante,19,Anthropogenic,27.64
SAN LUCAS,2023,Winter,Vaciante,19,Bird,0.09
SAN LUCAS,2023,Winter,Vaciante,19,Insect,181.27
SAN LUCAS,2023,Winter,Vaciante,19,Mammal,0.45
SAN LUCAS,2023,Winter,Vaciante,20,Amphibian,33.09
SAN LUCAS,2023,Winter,Vaciante,20,Anthropogenic,36.36
SAN LUCAS,2023,Winter,Vaciante,20,Bird,1.45
SAN LUCAS,2023,Winter,Vaciante,20,Insect,143.27
SAN LUCAS,2023,Winter,Vaciante,21,Amphibian,33.64
SAN LUCAS,2023,Winter,Vaciante,21,Anthropogenic,32.91
SAN LUCAS,2023,Winter,Vaciante,21,Bird,2.45
SAN LUCAS,2023,Winter,Vaciante,21,Insect,140.36
SAN LUCAS,2023,Winter,Vaciante,21,Mammal,0.09
SAN LUCAS,2023,Winter,Vaciante,22,Amphibian,23.91
SAN LUCAS,2023,Winter,Vaciante,22,Anthropogenic,18.55
SAN LUCAS,2023,Winter,Vaciante,22,Bird,5.55
SAN LUCAS,2023,Winter,Vaciante,22,Insect,142.18
SAN LUCAS,2023,Winter,Vaciante,23,Amphibian,11.36
SAN LUCAS,2023,Winter,Vaciante,23,Anthropogenic,15.36
SAN LUCAS,2023,Winter,Vaciante,23,Bird,5.09
SAN LUCAS,2023,Winter,Vaciante,23,Insect,147.18
SAN LUCAS,2023,Winter,Vaciante,23,Mammal,0.91
SAN LUCAS,2024,Summer,Creciente,0,Amphibian,0.25
SAN LUCAS,2024,Summer,Creciente,0,Anthropogenic,17.88
SAN LUCAS,2024,Summer,Creciente,0,Bird,2.0
SAN LUCAS,2024,Summer,Creciente,0,Insect,172.88
SAN LUCAS,2024,Summer,Creciente,0,Mammal,2.0
SAN LUCAS,2024,Summer,Creciente,1,Amphibian,0.75
SAN LUCAS,2024,Summer,Creciente,1,Anthropogenic,17.25
SAN LUCAS,2024,Summer,Creciente,1,Bird,6.0
SAN LUCAS,2024,Summer,Creciente,1,Insect,214.63
SAN LUCAS,2024,Summer,Creciente,1,Mammal,0.88
SAN LUCAS,2024,Summer,Creciente,2,Amphibian,3.63
SAN LUCAS,2024,Summer,Creciente,2,Anthropogenic,24.75
SAN LUCAS,2024,Summer,Creciente,2,Bird,10.38
SAN LUCAS,2024,Summer,Creciente,2,Insect,143.38
SAN LUCAS,2024,Summer,Creciente,2,Mammal,2.88
SAN LUCAS,2024,Summer,Creciente,3,Amphibian,9.88
SAN LUCAS,2024,Summer,Creciente,3,Anthropogenic,4.63
SAN LUCAS,2024,Summer,Creciente,3,Bird,92.5
SAN LUCAS,2024,Summer,Creciente,3,Insect,89.25
SAN LUCAS,2024,Summer,Creciente,3,Mammal,2.75
SAN LUCAS,2024,Summer,Creciente,4,Anthropogenic,15.0
SAN LUCAS,2024,Summer,Creciente,4,Bird,173.38
SAN LUCAS,2024,Summer,Creciente,4,Insect,52.5
SAN LUCAS,2024,Summer,Creciente,4,Mammal,5.25
SAN LUCAS,2024,Summer,Creciente,5,Amphibian,0.25
SAN LUCAS,2024,Summer,Creciente,5,Anthropogenic,30.38
SAN LUCAS,2024,Summer,Creciente,5,Bird,277.38
SAN LUCAS,2024,Summer,Creciente,5,Insect,40.5
SAN LUCAS,2024,Summer,Creciente,5,Mammal,4.5
SAN LUCAS,2024,Summer,Creciente,6,Amphibian,0.25
SAN LUCAS,2024,Summer,Creciente,6,Anthropogenic,33.25
SAN LUCAS,2024,Summer,Creciente,6,Bird,376.63
SAN LUCAS,2024,Summer,Creciente,6,Insect,25.13
SAN LUCAS,2024,Summer,Creciente,6,Mammal,5.25
SAN LUCAS,2024,Summer,Creciente,7,Anthropogenic,37.75
SAN LUCAS,2024,Summer,Creciente,7,Bird,362.75
SAN LUCAS,2024,Summer,Creciente,7,Insect,50.13
SAN LUCAS,2024,Summer,Creciente,7,Mammal,4.5
SAN LUCAS,2024,Summer,Creciente,8,Anthropogenic,36.25
SAN LUCAS,2024,Summer,Creciente,8,Bird,363.63
