localidad,ciclo_hidrologico,temporada_base,hora_dia,primary_category,promedio_clips_hora
QUISTOCOCHA,Vaciante,2024,5,Amphibian,0.76
QUISTOCOCHA,Vaciante,2024,5,Anthropogenic,9.47
QUISTOCOCHA,Vaciante,2024,5,Bird,4.82
QUISTOCOCHA,Vaciante,2024,5,Insect,50.47
QUISTOCOCHA,Vaciante,2024,5,Mammal,0.12
QUISTOCOCHA,Vaciante,2024,6,Amphibian,0.12
QUISTOCOCHA,Vaciante,2024,6,Anthropogenic,13.88
QUISTOCOCHA,Vaciante,2024,6,Bird,20.65
QUISTOCOCHA,Vaciante,2024,6,Insect,35.29
QUISTOCOCHA,Vaciante,2024,6,Mammal,0.47
QUISTOCOCHA,Vaciante,2024,7,Anthropogenic,24.71
QUISTOCOCHA,Vaciante,2024,7,Bird,15.94
QUISTOCOCHA,Vaciante,2024,7,Insect,37.82
QUISTOCOCHA,Vaciante,2024,7,Mammal,0.47
QUISTOCOCHA,Vaciante,2024,8,Anthropogenic,18.65
QUISTOCOCHA,Vaciante,2024,8,Bird,19.88
QUISTOCOCHA,Vaciante,2024,8,Insect,30.47
QUISTOCOCHA,Vaciante,2024,8,Mammal,1.35
QUISTOCOCHA,Vaciante,2024,9,Anthropogenic,26.71
QUISTOCOCHA,Vaciante,2024,9,Bird,15.88
QUISTOCOCHA,Vaciante,2024,9,Insect,12.06
QUISTOCOCHA,Vaciante,2024,9,Mammal,1.18
QUISTOCOCHA,Vaciante,2024,10,Amphibian,0.12
QUISTOCOCHA,Vaciante,2024,10,Anthropogenic,22.18
QUISTOCOCHA,Vaciante,2024,10,Bird,19.24
QUISTOCOCHA,Vaciante,2024,10,Insect,10.06
QUISTOCOCHA,Vaciante,2024,10,Mammal,0.41
QUISTOCOCHA,Vaciante,2024,11,Amphibian,0.12
QUISTOCOCHA,Vaciante,2024,11,Anthropogenic,30.12
QUISTOCOCHA,Vaciante,2024,11,Bird,21.06
QUISTOCOCHA,Vaciante,2024,11,Insect,7.88
QUISTOCOCHA,Vaciante,2024,11,Mammal,0.47
QUISTOCOCHA,Vaciante,2024,12,Amphibian,0.71
QUISTOCOCHA,Vaciante,2024,12,Anthropogenic,25.65
QUISTOCOCHA,Vaciante,2024,12,Bird,21.65
QUISTOCOCHA,Vaciante,2024,12,Insect,11.71
QUISTOCOCHA,Vaciante,2024,12,Mammal,0.65
QUISTOCOCHA,Vaciante,2024,13,Amphibian,3.35
QUISTOCOCHA,Vaciante,2024,13,Anthropogenic,32.0
QUISTOCOCHA,Vaciante,2024,13,Bird,16.41
QUISTOCOCHA,Vaciante,2024,13,Insect,11.0
QUISTOCOCHA,Vaciante,2024,13,Mammal,1.35
QUISTOCOCHA,Vaciante,2024,14,Amphibian,7.06
QUISTOCOCHA,Vaciante,2024,14,Anthropogenic,27.12
QUISTOCOCHA,Vaciante,2024,14,Bird,13.47
QUISTOCOCHA,Vaciante,2024,14,Insect,19.35
QUISTOCOCHA,Vaciante,2024,15,Amphibian,10.41
QUISTOCOCHA,Vaciante,2024,15,Anthropogenic,20.35
QUISTOCOCHA,Vaciante,2024,15,Bird,14.41
QUISTOCOCHA,Vaciante,2024,15,Insect,37.18
QUISTOCOCHA,Vaciante,2024,15,Mammal,0.41
QUISTOCOCHA,Vaciante,2024,16,Amphibian,5.71
QUISTOCOCHA,Vaciante,2024,16,Anthropogenic,27.47
QUISTOCOCHA,Vaciante,2024,16,Bird,14.94
QUISTOCOCHA,Vaciante,2024,16,Insect,31.29
QUISTOCOCHA,Vaciante,2024,16,Mammal,0.53
QUISTOCOCHA,Vaciante,2024,17,Amphibian,7.94
QUISTOCOCHA,Vaciante,2024,17,Anthropogenic,28.82
QUISTOCOCHA,Vaciante,2024,17,Bird,11.18
QUISTOCOCHA,Vaciante,2024,17,Insect,27.41
QUISTOCOCHA,Vaciante,2024,17,Mammal,0.76
QUISTOCOCHA,Vaciante,2024,18,Amphibian,20.29
QUISTOCOCHA,Vaciante,2024,18,Anthropogenic,28.71
QUISTOCOCHA,Vaciante,2024,18,Bird,3.29
QUISTOCOCHA,Vaciante,2024,18,Insect,22.29
QUISTOCOCHA,Vaciante,2024,18,Mammal,0.24
QUISTOCOCHA,Vaciante,2024,19,Amphibian,0.59
QUISTOCOCHA,Vaciante,2024,19,Anthropogenic,37.12
QUISTOCOCHA,Vaciante,2024,19,Bird,0.82
QUISTOCOCHA,Vaciante,2024,19,Insect,54.59
QUISTOCOCHA,Vaciante,2024,19,Mammal,0.41
QUISTOCOCHA,Vaciante,2024,20,Amphibian,0.71
QUISTOCOCHA,Vaciante,2024,20,Anthropogenic,42.29
QUISTOCOCHA,Vaciante,2024,20,Bird,0.24
QUISTOCOCHA,Vaciante,2024,20,Insect,43.41
QUISTOCOCHA,Vaciante,2024,20,Mammal,0.18
QUISTOCOCHA,Vaciante,2024,21,Amphibian,1.29
QUISTOCOCHA,Vaciante,2024,21,Anthropogenic,43.29
QUISTOCOCHA,Vaciante,2024,21,Bird,1.41
QUISTOCOCHA,Vaciante,2024,21,Insect,49.94
QUISTOCOCHA,Vaciante,2024,21,Mammal,0.24
QUISTOCOCHA,Vaciante,2024,22,Anthropogenic,33.47
QUISTOCOCHA,Vaciante,2024,22,Bird,0.12
QUISTOCOCHA,Vaciante,2024,22,Insect,46.06
QUISTOCOCHA,Vaciante,2024,22,Mammal,0.24
QUISTOCOCHA,Vaciante,2024,23,Amphibian,0.24
QUISTOCOCHA,Vaciante,2024,23,Anthropogenic,25.59
QUISTOCOCHA,Vaciante,2024,23,Bird,1.29
QUISTOCOCHA,Vaciante,2024,23,Insect,53.53
QUISTOCOCHA,Vaciante,2024,23,Mammal,1.35
QUISTOCOCHA,Vaciante,2025,0,Amphibian,0.13
QUISTOCOCHA,Vaciante,2025,0,Anthropogenic,27.31
QUISTOCOCHA,Vaciante,2025,0,Bird,4.0
QUISTOCOCHA,Vaciante,2025,0,Insect,79.5
QUISTOCOCHA,Vaciante,2025,1,Amphibian,0.13
QUISTOCOCHA,Vaciante,2025,1,Anthropogenic,29.63
QUISTOCOCHA,Vaciante,2025,1,Bird,1.0
QUISTOCOCHA,Vaciante,2025,1,Insect,102.56
QUISTOCOCHA,Vaciante,2025,1,Mammal,0.5
QUISTOCOCHA,Vaciante,2025,2,Amphibian,0.06
QUISTOCOCHA,Vaciante,2025,2,Anthropogenic,17.06
QUISTOCOCHA,Vaciante,2025,2,Bird,4.06
QUISTOCOCHA,Vaciante,2025,2,Insect,74.56
QUISTOCOCHA,Vaciante,2025,2,Mammal,0.5
QUISTOCOCHA,Vaciante,2025,3,Amphibian,0.06
QUISTOCOCHA,Vaciante,2025,3,Anthropogenic,1.88
QUISTOCOCHA,Vaciante,2025,3,Bird,1.81
QUISTOCOCHA,Vaciante,2025,3,Insect,57.69
QUISTOCOCHA,Vaciante,2025,4,Anthropogenic,4.75
QUISTOCOCHA,Vaciante,2025,4,Bird,15.94
QUISTOCOCHA,Vaciante,2025,4,Insect,43.88
QUISTOCOCHA,Vaciante,2025,4,Mammal,0.31
QUISTOCOCHA,Vaciante,2025,5,Anthropogenic,12.75
QUISTOCOCHA,Vaciante,2025,5,Bird,60.31
QUISTOCOCHA,Vaciante,2025,5,Insect,33.56
QUISTOCOCHA,Vaciante,2025,5,Mammal,2.0
QUISTOCOCHA,Vaciante,2025,6,Anthropogenic,21.75
QUISTOCOCHA,Vaciante,2025,6,Bird,85.31
QUISTOCOCHA,Vaciante,2025,6,Insect,38.69
QUISTOCOCHA,Vaciante,2025,6,Mammal,1.25
QUISTOCOCHA,Vaciante,2025,7,Anthropogenic,43.81
QUISTOCOCHA,Vaciante,2025,7,Bird,62.75
QUISTOCOCHA,Vaciante,2025,7,Insect,38.69
QUISTOCOCHA,Vaciante,2025,7,Mammal,1.0
QUISTOCOCHA,Vaciante,2025,8,Amphibian,0.06
QUISTOCOCHA,Vaciante,2025,8,Anthropogenic,39.0
QUISTOCOCHA,Vaciante,2025,8,Bird,41.63
QUISTOCOCHA,Vaciante,2025,8,Insect,36.13
QUISTOCOCHA,Vaciante,2025,8,Mammal,0.75
QUISTOCOCHA,Vaciante,2025,9,Anthropogenic,58.31
QUISTOCOCHA,Vaciante,2025,9,Bird,33.25
QUISTOCOCHA,Vaciante,2025,9,Insect,39.69
QUISTOCOCHA,Vaciante,2025,9,Mammal,1.5
QUISTOCOCHA,Vaciante,2025,10,Anthropogenic,83.88
QUISTOCOCHA,Vaciante,2025,10,Bird,54.5
QUISTOCOCHA,Vaciante,2025,10,Insect,23.0
QUISTOCOCHA,Vaciante,2025,10,Mammal,1.75
QUISTOCOCHA,Vaciante,2025,11,Anthropogenic,86.25
QUISTOCOCHA,Vaciante,2025,11,Bird,47.5
QUISTOCOCHA,Vaciante,2025,11,Insect,31.31
QUISTOCOCHA,Vaciante,2025,11,Mammal,1.25
QUISTOCOCHA,Vaciante,2025,12,Anthropogenic,125.88
QUISTOCOCHA,Vaciante,2025,12,Bird,24.13
QUISTOCOCHA,Vaciante,2025,12,Insect,23.81
QUISTOCOCHA,Vaciante,2025,13,Anthropogenic,78.5
QUISTOCOCHA,Vaciante,2025,13,Bird,47.56
QUISTOCOCHA,Vaciante,2025,13,Insect,52.81
QUISTOCOCHA,Vaciante,2025,13,Mammal,1.88
QUISTOCOCHA,Vaciante,2025,14,Anthropogenic,67.06
QUISTOCOCHA,Vaciante,2025,14,Bird,37.69
QUISTOCOCHA,Vaciante,2025,14,Insect,54.94
QUISTOCOCHA,Vaciante,2025,14,Mammal,1.31
QUISTOCOCHA,Vaciante,2025,15,Amphibian,0.06
QUISTOCOCHA,Vaciante,2025,15,Anthropogenic,72.31
QUISTOCOCHA,Vaciante,2025,15,Bird,51.94
QUISTOCOCHA,Vaciante,2025,15,Insect,47.56
QUISTOCOCHA,Vaciante,2025,15,Mammal,2.75
QUISTOCOCHA,Vaciante,2025,16,Anthropogenic,119.38
QUISTOCOCHA,Vaciante,2025,16,Bird,32.94
QUISTOCOCHA,Vaciante,2025,16,Insect,46.75
QUISTOCOCHA,Vaciante,2025,16,Mammal,2.0
QUISTOCOCHA,Vaciante,2025,17,Amphibian,0.06
QUISTOCOCHA,Vaciante,2025,17,Anthropogenic,96.81
QUISTOCOCHA,Vaciante,2025,17,Bird,55.06
QUISTOCOCHA,Vaciante,2025,17,Insect,38.56
QUISTOCOCHA,Vaciante,2025,17,Mammal,0.75
QUISTOCOCHA,Vaciante,2025,18,Amphibian,1.13
QUISTOCOCHA,Vaciante,2025,18,Anthropogenic,106.63
QUISTOCOCHA,Vaciante,2025,18,Bird,8.38
QUISTOCOCHA,Vaciante,2025,18,Insect,41.06
QUISTOCOCHA,Vaciante,2025,18,Mammal,0.25
QUISTOCOCHA,Vaciante,2025,19,Anthropogenic,83.0
QUISTOCOCHA,Vaciante,2025,19,Bird,3.5
QUISTOCOCHA,Vaciante,2025,19,Insect,96.81
QUISTOCOCHA,Vaciante,2025,19,Mammal,1.06
QUISTOCOCHA,Vaciante,2025,20,Anthropogenic,42.88
QUISTOCOCHA,Vaciante,2025,20,Bird,2.13
QUISTOCOCHA,Vaciante,2025,20,Insect,57.06
QUISTOCOCHA,Vaciante,2025,21,Anthropogenic,20.63
QUISTOCOCHA,Vaciante,2025,21,Bird,2.25
QUISTOCOCHA,Vaciante,2025,21,Insect,69.75
QUISTOCOCHA,Vaciante,2025,22,Anthropogenic,16.81
QUISTOCOCHA,Vaciante,2025,22,Bird,2.56
QUISTOCOCHA,Vaciante,2025,22,Insect,74.5
QUISTOCOCHA,Vaciante,2025,22,Mammal,1.75
QUISTOCOCHA,Vaciante,2025,23,Amphibian,0.06
QUISTOCOCHA,Vaciante,2025,23,Anthropogenic,22.38
QUISTOCOCHA,Vaciante,2025,23,Bird,2.88
QUISTOCOCHA,Vaciante,2025,23,Insect,77.69
QUISTOCOCHA,Vaciante,2025,23,Mammal,1.0
SAN LUCAS,Creciente,2023,0,Amphibian,5.71
SAN LUCAS,Creciente,2023,0,Anthropogenic,76.29
SAN LUCAS,Creciente,2023,0,Bird,10.71
SAN LUCAS,Creciente,2023,0,Insect,135.57
SAN LUCAS,Creciente,2023,0,Mammal,0.29
SAN LUCAS,Creciente,2023,1,Amphibian,1.86
SAN LUCAS,Creciente,2023,1,Anthropogenic,48.86
SAN LUCAS,Creciente,2023,1,Bird,12.71
SAN LUCAS,Creciente,2023,1,Insect,118.57
SAN LUCAS,Creciente,2023,1,Mammal,0.86
SAN LUCAS,Creciente,2023,2,Amphibian,0.43
SAN LUCAS,Creciente,2023,2,Anthropogenic,52.86
SAN LUCAS,Creciente,2023,2,Bird,16.57
SAN LUCAS,Creciente,2023,2,Insect,116.14
SAN LUCAS,Creciente,2023,2,Mammal,0.71
SAN LUCAS,Creciente,2023,3,Amphibian,0.29
SAN LUCAS,Creciente,2023,3,Anthropogenic,29.29
SAN LUCAS,Creciente,2023,3,Bird,22.14
SAN LUCAS,Creciente,2023,3,Insect,127.57
SAN LUCAS,Creciente,2023,3,Mammal,0.29
SAN LUCAS,Creciente,2023,4,Amphibian,6.57
SAN LUCAS,Creciente,2023,4,Anthropogenic,32.0
SAN LUCAS,Creciente,2023,4,Bird,22.29
SAN LUCAS,Creciente,2023,4,Insect,141.57
SAN LUCAS,Creciente,2023,4,Mammal,1.14
SAN LUCAS,Creciente,2023,5,Amphibian,26.43
SAN LUCAS,Creciente,2023,5,Anthropogenic,49.71
SAN LUCAS,Creciente,2023,5,Bird,35.86
SAN LUCAS,Creciente,2023,5,Insect,143.86
SAN LUCAS,Creciente,2023,5,Mammal,1.71
SAN LUCAS,Creciente,2023,6,Amphibian,5.0
SAN LUCAS,Creciente,2023,6,Anthropogenic,44.0
SAN LUCAS,Creciente,2023,6,Bird,134.14
SAN LUCAS,Creciente,2023,6,Insect,69.57
SAN LUCAS,Creciente,2023,6,Mammal,0.86
SAN LUCAS,Creciente,2023,7,Amphibian,0.57
SAN LUCAS,Creciente,2023,7,Anthropogenic,80.0
SAN LUCAS,Creciente,2023,7,Bird,100.43
SAN LUCAS,Creciente,2023,7,Insect,65.71
SAN LUCAS,Creciente,2023,7,Mammal,2.57
SAN LUCAS,Creciente,2023,8,Amphibian,1.14
SAN LUCAS,Creciente,2023,8,Anthropogenic,82.0
SAN LUCAS,Creciente,2023,8,Bird,66.71
SAN LUCAS,Creciente,2023,8,Insect,52.71
SAN LUCAS,Creciente,2023,8,Mammal,1.0
SAN LUCAS,Creciente,2023,9,Anthropogenic,79.71
SAN LUCAS,Creciente,2023,9,Bird,43.29
SAN LUCAS,Creciente,2023,9,Insect,52.71
SAN LUCAS,Creciente,2023,9,Mammal,1.0
SAN LUCAS,Creciente,2023,10,Amphibian,0.57
SAN LUCAS,Creciente,2023,10,Anthropogenic,71.71
SAN LUCAS,Creciente,2023,10,Bird,44.71
SAN LUCAS,Creciente,2023,10,Insect,32.43
SAN LUCAS,Creciente,2023,10,Mammal,0.71
SAN LUCAS,Creciente,2023,11,Amphibian,0.43
SAN LUCAS,Creciente,2023,11,Anthropogenic,78.29
SAN LUCAS,Creciente,2023,11,Bird,70.43
SAN LUCAS,Creciente,2023,11,Insect,55.14
SAN LUCAS,Creciente,2023,11,Mammal,1.14
SAN LUCAS,Creciente,2023,12,Amphibian,0.14
SAN LUCAS,Creciente,2023,12,Anthropogenic,120.0
SAN LUCAS,Creciente,2023,12,Bird,68.71
SAN LUCAS,Creciente,2023,12,Insect,66.14
SAN LUCAS,Creciente,2023,12,Mammal,1.14
SAN LUCAS,Creciente,2023,13,Anthropogenic,123.43
SAN LUCAS,Creciente,2023,13,Bird,44.86
SAN LUCAS,Creciente,2023,13,Insect,42.43
SAN LUCAS,Creciente,2023,13,Mammal,4.14
SAN LUCAS,Creciente,2023,14,Amphibian,3.14
SAN LUCAS,Creciente,2023,14,Anthropogenic,140.86
SAN LUCAS,Creciente,2023,14,Bird,39.43
SAN LUCAS,Creciente,2023,14,Insect,61.29
SAN LUCAS,Creciente,2023,14,Mammal,0.43
SAN LUCAS,Creciente,2023,15,Amphibian,11.14
SAN LUCAS,Creciente,2023,15,Anthropogenic,112.0
SAN LUCAS,Creciente,2023,15,Bird,46.43
SAN LUCAS,Creciente,2023,15,Insect,84.71
SAN LUCAS,Creciente,2023,15,Mammal,2.0
SAN LUCAS,Creciente,2023,16,Amphibian,33.86
SAN LUCAS,Creciente,2023,16,Anthropogenic,82.0
SAN LUCAS,Creciente,2023,16,Bird,76.14
SAN LUCAS,Creciente,2023,16,Insect,73.43
SAN LUCAS,Creciente,2023,16,Mammal,0.43
SAN LUCAS,Creciente,2023,17,Amphibian,30.14
SAN LUCAS,Creciente,2023,17,Anthropogenic,91.71
SAN LUCAS,Creciente,2023,17,Bird,73.43
SAN LUCAS,Creciente,2023,17,Insect,84.14
SAN LUCAS,Creciente,2023,17,Mammal,3.71
SAN LUCAS,Creciente,2023,18,Amphibian,24.0
SAN LUCAS,Creciente,2023,18,Anthropogenic,95.0
SAN LUCAS,Creciente,2023,18,Bird,10.0
SAN LUCAS,Creciente,2023,18,Insect,106.86
SAN LUCAS,Creciente,2023,18,Mammal,1.14
SAN LUCAS,Creciente,2023,19,Amphibian,0.86
SAN LUCAS,Creciente,2023,19,Anthropogenic,67.29
SAN LUCAS,Creciente,2023,19,Bird,1.0
SAN LUCAS,Creciente,2023,19,Insect,177.14
SAN LUCAS,Creciente,2023,19,Mammal,0.71
SAN LUCAS,Creciente,2023,20,Amphibian,3.43
SAN LUCAS,Creciente,2023,20,Anthropogenic,107.0
SAN LUCAS,Creciente,2023,20,Bird,5.14
SAN LUCAS,Creciente,2023,20,Insect,150.14
SAN LUCAS,Creciente,2023,20,Mammal,1.0
SAN LUCAS,Creciente,2023,21,Amphibian,7.29
SAN LUCAS,Creciente,2023,21,Anthropogenic,96.86
SAN LUCAS,Creciente,2023,21,Bird,2.71
SAN LUCAS,Creciente,2023,21,Insect,132.29
SAN LUCAS,Creciente,2023,22,Amphibian,7.86
SAN LUCAS,Creciente,2023,22,Anthropogenic,72.86
SAN LUCAS,Creciente,2023,22,Bird,8.14
SAN LUCAS,Creciente,2023,22,Insect,139.29
SAN LUCAS,Creciente,2023,22,Mammal,0.14
SAN LUCAS,Creciente,2023,23,Amphibian,3.86
SAN LUCAS,Creciente,2023,23,Anthropogenic,86.43
SAN LUCAS,Creciente,2023,23,Bird,6.57
SAN LUCAS,Creciente,2023,23,Insect,127.14
SAN LUCAS,Creciente,2023,23,Mammal,3.71
SAN LUCAS,Creciente,2024,0,Amphibian,0.13
SAN LUCAS,Creciente,2024,0,Anthropogenic,13.6
SAN LUCAS,Creciente,2024,0,Bird,1.07
SAN LUCAS,Creciente,2024,0,Insect,101.73
SAN LUCAS,Creciente,2024,0,Mammal,1.07
SAN LUCAS,Creciente,2024,1,Amphibian,0.6
SAN LUCAS,Creciente,2024,1,Anthropogenic,11.6
SAN LUCAS,Creciente,2024,1,Bird,3.47
SAN LUCAS,Creciente,2024,1,Insect,122.73
SAN LUCAS,Creciente,2024,1,Mammal,0.47
SAN LUCAS,Creciente,2024,2,Amphibian,2.07
SAN LUCAS,Creciente,2024,2,Anthropogenic,13.8
SAN LUCAS,Creciente,2024,2,Bird,5.53
SAN LUCAS,Creciente,2024,2,Insect,80.53
SAN LUCAS,Creciente,2024,2,Mammal,1.53
SAN LUCAS,Creciente,2024,3,Amphibian,5.6
SAN LUCAS,Creciente,2024,3,Anthropogenic,4.67
SAN LUCAS,Creciente,2024,3,Bird,49.33
SAN LUCAS,Creciente,2024,3,Insect,57.73
SAN LUCAS,Creciente,2024,3,Mammal,1.47
SAN LUCAS,Creciente,2024,4,Anthropogenic,11.13
SAN LUCAS,Creciente,2024,4,Bird,92.67
SAN LUCAS,Creciente,2024,4,Insect,31.73
SAN LUCAS,Creciente,2024,4,Mammal,2.8
SAN LUCAS,Creciente,2024,5,Amphibian,0.2
SAN LUCAS,Creciente,2024,5,Anthropogenic,20.53
SAN LUCAS,Creciente,2024,5,Bird,148.87
SAN LUCAS,Creciente,2024,5,Insect,26.73
SAN LUCAS,Creciente,2024,5,Mammal,2.4
SAN LUCAS,Creciente,2024,6,Amphibian,0.13
SAN LUCAS,Creciente,2024,6,Anthropogenic,21.47
SAN LUCAS,Creciente,2024,6,Bird,205.13
SAN LUCAS,Creciente,2024,6,Insect,26.73
SAN LUCAS,Creciente,2024,6,Mammal,2.8
SAN LUCAS,Creciente,2024,7,Amphibian,0.27
SAN LUCAS,Creciente,2024,7,Anthropogenic,22.4
SAN LUCAS,Creciente,2024,7,Bird,195.8
SAN LUCAS,Creciente,2024,7,Insect,35.27
SAN LUCAS,Creciente,2024,7,Mammal,2.4
SAN LUCAS,Creciente,2024,8,Amphibian,0.07
SAN LUCAS,Creciente,2024,8,Anthropogenic,20.4
SAN LUCAS,Creciente,2024,8,Bird,194.8
SAN LUCAS,Creciente,2024,8,Insect,38.53
SAN LUCAS,Creciente,2024,8,Mammal,2.07
SAN LUCAS,Creciente,2024,9,Amphibian,0.07
SAN LUCAS,Creciente,2024,9,Anthropogenic,16.93
SAN LUCAS,Creciente,2024,9,Bird,194.6
SAN LUCAS,Creciente,2024,9,Insect,32.13
SAN LUCAS,Creciente,2024,9,Mammal,3.4
SAN LUCAS,Creciente,2024,10,Amphibian,1.2
SAN LUCAS,Creciente,2024,10,Anthropogenic,16.4
SAN LUCAS,Creciente,2024,10,Bird,166.93
SAN LUCAS,Creciente,2024,10,Insect,23.4
SAN LUCAS,Creciente,2024,10,Mammal,0.53
SAN LUCAS,Creciente,2024,11,Amphibian,1.8
SAN LUCAS,Creciente,2024,11,Anthropogenic,18.73
SAN LUCAS,Creciente,2024,11,Bird,135.53
SAN LUCAS,Creciente,2024,11,Insect,33.87
SAN LUCAS,Creciente,2024,11,Mammal,0.6
SAN LUCAS,Creciente,2024,12,Amphibian,5.2
SAN LUCAS,Creciente,2024,12,Anthropogenic,19.2
SAN LUCAS,Creciente,2024,12,Bird,125.33
SAN LUCAS,Creciente,2024,12,Insect,40.4
SAN LUCAS,Creciente,2024,12,Mammal,0.73
SAN LUCAS,Creciente,2024,13,Amphibian,7.2
SAN LUCAS,Creciente,2024,13,Anthropogenic,26.73
SAN LUCAS,Creciente,2024,13,Bird,135.33
SAN LUCAS,Creciente,2024,13,Insect,47.47
SAN LUCAS,Creciente,2024,13,Mammal,2.47
SAN LUCAS,Creciente,2024,14,Amphibian,1.53
SAN LUCAS,Creciente,2024,14,Anthropogenic,17.07
SAN LUCAS,Creciente,2024,14,Bird,96.4
SAN LUCAS,Creciente,2024,14,Insect,73.13
SAN LUCAS,Creciente,2024,14,Mammal,1.13
SAN LUCAS,Creciente,2024,15,Amphibian,18.13
SAN LUCAS,Creciente,2024,15,Anthropogenic,7.6
SAN LUCAS,Creciente,2024,15,Bird,65.4
SAN LUCAS,Creciente,2024,15,Insect,89.0
SAN LUCAS,Creciente,2024,15,Mammal,0.47
SAN LUCAS,Creciente,2024,16,Amphibian,7.93
SAN LUCAS,Creciente,2024,16,Anthropogenic,56.27
SAN LUCAS,Creciente,2024,16,Bird,3.53
SAN LUCAS,Creciente,2024,16,Insect,106.6
SAN LUCAS,Creciente,2024,16,Mammal,0.13
SAN LUCAS,Creciente,2024,17,Amphibian,2.47
SAN LUCAS,Creciente,2024,17,Anthropogenic,51.6
SAN LUCAS,Creciente,2024,17,Bird,4.0
SAN LUCAS,Creciente,2024,17,Insect,140.33
SAN LUCAS,Creciente,2024,18,Amphibian,0.07
SAN LUCAS,Creciente,2024,18,Anthropogenic,57.27
SAN LUCAS,Creciente,2024,18,Bird,2.87
SAN LUCAS,Creciente,2024,18,Insect,99.33
SAN LUCAS,Creciente,2024,19,Amphibian,0.87
SAN LUCAS,Creciente,2024,19,Anthropogenic,46.8
SAN LUCAS,Creciente,2024,19,Bird,0.93
SAN LUCAS,Creciente,2024,19,Insect,94.67
SAN LUCAS,Creciente,2024,20,Amphibian,6.4
SAN LUCAS,Creciente,2024,20,Anthropogenic,30.13
SAN LUCAS,Creciente,2024,20,Bird,0.6
SAN LUCAS,Creciente,2024,20,Insect,72.93
SAN LUCAS,Creciente,2024,20,Mammal,0.07
SAN LUCAS,Creciente,2024,21,Amphibian,8.13
SAN LUCAS,Creciente,2024,21,Anthropogenic,33.6
SAN LUCAS,Creciente,2024,21,Bird,0.13
SAN LUCAS,Creciente,2024,21,Insect,52.67
SAN LUCAS,Creciente,2024,22,Amphibian,5.6
SAN LUCAS,Creciente,2024,22,Anthropogenic,42.53
SAN LUCAS,Creciente,2024,22,Bird,0.47
SAN LUCAS,Creciente,2024,22,Insect,63.2
SAN LUCAS,Creciente,2024,22,Mammal,4.33
SAN LUCAS,Creciente,2024,23,Amphibian,2.47
SAN LUCAS,Creciente,2024,23,Anthropogenic,10.0
SAN LUCAS,Creciente,2024,23,Bird,7.07
SAN LUCAS,Creciente,2024,23,Insect,100.73
SAN LUCAS,Creciente,2024,23,Mammal,0.73
SAN LUCAS,Vaciante,2023,0,Amphibian,4.91
SAN LUCAS,Vaciante,2023,0,Anthropogenic,13.18
SAN LUCAS,Vaciante,2023,0,Bird,7.36
SAN LUCAS,Vaciante,2023,0,Insect,144.45
SAN LUCAS,Vaciante,2023,0,Mammal,0.45
SAN LUCAS,Vaciante,2023,1,Amphibian,1.27
SAN LUCAS,Vaciante,2023,1,Anthropogenic,18.18
SAN LUCAS,Vaciante,2023,1,Bird,9.91
SAN LUCAS,Vaciante,2023,1,Insect,126.64
SAN LUCAS,Vaciante,2023,1,Mammal,0.18
SAN LUCAS,Vaciante,2023,2,Amphibian,1.09
SAN LUCAS,Vaciante,2023,2,Anthropogenic,11.0
SAN LUCAS,Vaciante,2023,2,Bird,13.09
SAN LUCAS,Vaciante,2023,2,Insect,123.91
SAN LUCAS,Vaciante,2023,3,Amphibian,2.0
SAN LUCAS,Vaciante,2023,3,Anthropogenic,14.45
SAN LUCAS,Vaciante,2023,3,Bird,7.64
SAN LUCAS,Vaciante,2023,3,Insect,119.73
SAN LUCAS,Vaciante,2023,3,Mammal,0.27
SAN LUCAS,Vaciante,2023,4,Amphibian,3.27
SAN LUCAS,Vaciante,2023,4,Anthropogenic,26.55
SAN LUCAS,Vaciante,2023,4,Bird,8.36
SAN LUCAS,Vaciante,2023,4,Insect,107.18
SAN LUCAS,Vaciante,2023,5,Amphibian,3.09
SAN LUCAS,Vaciante,2023,5,Anthropogenic,11.91
SAN LUCAS,Vaciante,2023,5,Bird,49.36
SAN LUCAS,Vaciante,2023,5,Insect,125.55
SAN LUCAS,Vaciante,2023,5,Mammal,0.55
SAN LUCAS,Vaciante,2023,6,Amphibian,1.45
SAN LUCAS,Vaciante,2023,6,Anthropogenic,9.73
SAN LUCAS,Vaciante,2023,6,Bird,118.09
SAN LUCAS,Vaciante,2023,6,Insect,71.73
SAN LUCAS,Vaciante,2023,6,Mammal,0.36
SAN LUCAS,Vaciante,2023,7,Amphibian,1.09
SAN LUCAS,Vaciante,2023,7,Anthropogenic,33.45
SAN LUCAS,Vaciante,2023,7,Bird,68.91
SAN LUCAS,Vaciante,2023,7,Insect,94.0
SAN LUCAS,Vaciante,2023,7,Mammal,0.18
SAN LUCAS,Vaciante,2023,8,Amphibian,0.36
SAN LUCAS,Vaciante,2023,8,Anthropogenic,34.91
SAN LUCAS,Vaciante,2023,8,Bird,88.91
SAN LUCAS,Vaciante,2023,8,Insect,58.0
SAN LUCAS,Vaciante,2023,8,Mammal,0.45
SAN LUCAS,Vaciante,2023,9,Amphibian,1.09
SAN LUCAS,Vaciante,2023,9,Anthropogenic,40.73
SAN LUCAS,Vaciante,2023,9,Bird,74.0
SAN LUCAS,Vaciante,2023,9,Insect,44.91
SAN LUCAS,Vaciante,2023,9,Mammal,1.36
